@attribute name string
@attribute pcm_LOGenergy_sma_maxPos numeric
@attribute emotion {sadness,neutral,joy,anger}


@Data
'fixed_10 Dziaugsmas_01',1.440000e+02,joy
'fixed_8 Neutrali_48',5.400000e+01,neutral
'fixed_5 Neutrali _79',4.800000e+01,neutral
'fixed_10 Dziaugsmas_02',1.580000e+02,joy
'fixed_8 Neutrali_49',1.020000e+02,neutral
'fixed_3 Neutrali_04',2.040000e+02,neutral
'fixed_5 Neutrali _80',1.340000e+02,neutral
'fixed_5 Neutrali _81',1.820000e+02,neutral
'fixed_8 Neutrali_50',1.390000e+02,neutral
'fixed_10 Dziaugsmas_03',1.320000e+02,joy
'fixed_3 Neutrali_05',5.700000e+01,neutral
'fixed_3 Neutrali_06',1.440000e+02,neutral
'fixed_5 Neutrali _82',7.100000e+01,neutral
'fixed_8 Neutrali_51',7.500000e+01,neutral
'fixed_5 Neutrali _83',9.000000e+01,neutral
'fixed_3 Neutrali_07',9.100000e+01,neutral
'fixed_8 Neutrali_52',1.590000e+02,neutral
'fixed_10 Dziaugsmas_04',1.730000e+02,joy
'fixed_3 Neutrali_08',9.300000e+01,neutral
'fixed_5 Neutrali _84',2.800000e+01,neutral
'fixed_8 Neutrali_53',2.420000e+02,neutral
'fixed_3 Neutrali_09',1.440000e+02,neutral
'fixed_5 Neutrali _85',1.430000e+02,neutral
'fixed_8 Neutrali_54',1.270000e+02,neutral
'fixed_5 Neutrali _86',6.600000e+01,neutral
'fixed_3 Neutrali_10',1.070000e+02,neutral
'fixed_10 Dziaugsmas_05',9.400000e+01,joy
'fixed_8 Neutrali_55',7.000000e+01,neutral
'fixed_5 Neutrali _87',5.800000e+01,neutral
'fixed_10 Dziaugsmas_06',1.870000e+02,joy
'fixed_8 Neutrali_56',1.520000e+02,neutral
'fixed_3 Neutrali_100',6.200000e+01,neutral
'fixed_5 Neutrali _88',5.500000e+01,neutral
'fixed_8 Neutrali_57',2.270000e+02,neutral
'fixed_10 Dziaugsmas_07',1.700000e+02,joy
'fixed_8 Neutrali_58',3.160000e+02,neutral
'fixed_5 Neutrali _89',2.120000e+02,neutral
'fixed_3 Neutrali_11',3.100000e+01,neutral
'fixed_8 Neutrali_59',2.090000e+02,neutral
'fixed_3 Neutrali_12',6.000000e+01,neutral
'fixed_8 Neutrali_60',8.600000e+01,neutral
'fixed_3 Neutrali_13',1.040000e+02,neutral
'fixed_10 Dziaugsmas_08',2.140000e+02,joy
'fixed_3 Neutrali_14',5.300000e+01,neutral
'fixed_5 Neutrali _90',2.600000e+01,neutral
'fixed_10 Dziaugsmas_09',9.900000e+01,joy
'fixed_3 Neutrali_15',1.700000e+02,neutral
'fixed_8 Neutrali_61',9.800000e+01,neutral
'fixed_5 Neutrali _91',1.870000e+02,neutral
'fixed_8 Neutrali_62',2.800000e+02,neutral
'fixed_3 Neutrali_16',5.800000e+01,neutral
'fixed_5 Neutrali _92',6.300000e+01,neutral
'fixed_10 Dziaugsmas_10',1.510000e+02,joy
'fixed_8 Neutrali_63',1.120000e+02,neutral
'fixed_3 Neutrali_17',6.200000e+01,neutral
'fixed_3 Neutrali_18',5.100000e+01,neutral
'fixed_10 Dziaugsmas_11',1.640000e+02,joy
'fixed_8 Neutrali_64',1.030000e+02,neutral
'fixed_3 Neutrali_19',1.760000e+02,neutral
'fixed_8 Neutrali_65',1.300000e+02,neutral
'fixed_3 Neutrali_20',3.300000e+01,neutral
'fixed_10 Dziaugsmas_12',9.900000e+01,joy
'fixed_5 Neutrali _93',6.000000e+01,neutral
'fixed_3 Neutrali_21',4.700000e+01,neutral
'fixed_8 Neutrali_66',1.150000e+02,neutral
'fixed_10 Dziaugsmas_13',1.250000e+02,joy
'fixed_5 Neutrali _94',1.920000e+02,neutral
'fixed_3 Neutrali_22',3.000000e+01,neutral
'fixed_3 Neutrali_23',1.050000e+02,neutral
'fixed_3 Neutrali_24',3.300000e+01,neutral
'fixed_5 Neutrali _95',7.500000e+01,neutral
'fixed_8 Neutrali_67',1.350000e+02,neutral
'fixed_5 Neutrali _96',9.800000e+01,neutral
'fixed_10 Dziaugsmas_14',1.110000e+02,joy
'fixed_8 Neutrali_68',3.050000e+02,neutral
'fixed_3 Neutrali_25',9.000000e+01,neutral
'fixed_10 Dziaugsmas_15',2.150000e+02,joy
'fixed_5 Neutrali _97',2.550000e+02,neutral
'fixed_8 Neutrali_69',2.890000e+02,neutral
'fixed_3 Neutrali_26',3.300000e+01,neutral
'fixed_10 Dziaugsmas_16',1.640000e+02,joy
'fixed_3 Neutrali_27',1.630000e+02,neutral
'fixed_8 Neutrali_70',9.100000e+01,neutral
'fixed_8 Neutrali_71',3.060000e+02,neutral
'fixed_3 Neutrali_28',3.500000e+01,neutral
'fixed_3 Neutrali_29',2.650000e+02,neutral
'fixed_8 Neutrali_72',1.280000e+02,neutral
'fixed_5 Neutrali _98',2.600000e+01,neutral
'fixed_8 Neutrali_73',7.300000e+01,neutral
'fixed_5 Neutrali _99',2.200000e+01,neutral
'fixed_10 Dziaugsmas_17',1.530000e+02,joy
'fixed_3 Neutrali_30',6.000000e+01,neutral
'fixed_8 Neutrali_74',1.540000e+02,neutral
'fixed_8 Neutrali_75',7.100000e+01,neutral
'fixed_5 Pyktis_01',1.980000e+02,anger
'fixed_10 Dziaugsmas_18',3.080000e+02,joy
'fixed_3 Neutrali_31',3.900000e+01,neutral
'fixed_5 Pyktis_02',1.380000e+02,anger
'fixed_5 Pyktis_03',4.300000e+01,anger
'fixed_3 Neutrali_32',5.900000e+01,neutral
'fixed_10 Dziaugsmas_19',2.980000e+02,joy
'fixed_8 Neutrali_76',2.590000e+02,neutral
'fixed_3 Neutrali_33',6.900000e+01,neutral
'fixed_10 Dziaugsmas_20',2.660000e+02,joy
'fixed_5 Pyktis_04',1.170000e+02,anger
'fixed_8 Neutrali_77',8.100000e+01,neutral
'fixed_3 Neutrali_34',7.100000e+01,neutral
'fixed_8 Neutrali_78',4.300000e+01,neutral
'fixed_5 Pyktis_05',7.800000e+01,anger
'fixed_10 Dziaugsmas_21',1.580000e+02,joy
'fixed_3 Neutrali_35',6.500000e+01,neutral
'fixed_5 Pyktis_06',6.000000e+01,anger
'fixed_10 Dziaugsmas_22',2.070000e+02,joy
'fixed_5 Pyktis_07',1.810000e+02,anger
'fixed_8 Neutrali_79',1.210000e+02,neutral
'fixed_3 Neutrali_36',3.400000e+01,neutral
'fixed_5 Pyktis_08',2.130000e+02,anger
'fixed_8 Neutrali_80',2.230000e+02,neutral
'fixed_10 Dziaugsmas_23',1.230000e+02,joy
'fixed_3 Neutrali_37',1.440000e+02,neutral
'fixed_8 Neutrali_81',1.860000e+02,neutral
'fixed_3 Neutrali_38',8.300000e+01,neutral
'fixed_8 Neutrali_82',8.000000e+01,neutral
'fixed_5 Pyktis_09',1.670000e+02,anger
'fixed_3 Neutrali_39',1.530000e+02,neutral
'fixed_10 Dziaugsmas_24',1.340000e+02,joy
'fixed_3 Neutrali_40',5.700000e+01,neutral
'fixed_8 Neutrali_83',8.900000e+01,neutral
'fixed_8 Neutrali_84',2.500000e+02,neutral
'fixed_3 Neutrali_41',2.340000e+02,neutral
'fixed_5 Pyktis_10',6.600000e+01,anger
'fixed_3 Neutrali_42',3.000000e+01,neutral
'fixed_8 Neutrali_85',3.420000e+02,neutral
'fixed_10 Dziaugsmas_25',1.230000e+02,joy
'fixed_3 Neutrali_43',2.300000e+02,neutral
'fixed_10 Dziaugsmas_26',4.700000e+01,joy
'fixed_3 Neutrali_44',2.630000e+02,neutral
'fixed_8 Neutrali_86',3.050000e+02,neutral
'fixed_5 Pyktis_100',2.720000e+02,anger
'fixed_3 Neutrali_45',1.590000e+02,neutral
'fixed_10 Dziaugsmas_27',1.150000e+02,joy
'fixed_8 Neutrali_87',8.000000e+01,neutral
'fixed_8 Neutrali_88',2.050000e+02,neutral
'fixed_5 Pyktis_11',2.900000e+01,anger
'fixed_8 Neutrali_89',1.570000e+02,neutral
'fixed_10 Dziaugsmas_28',9.200000e+01,joy
'fixed_3 Neutrali_46',1.350000e+02,neutral
'fixed_10 Dziaugsmas_29',2.270000e+02,joy
'fixed_8 Neutrali_90',2.140000e+02,neutral
'fixed_5 Pyktis_12',1.600000e+02,anger
'fixed_3 Neutrali_47',4.200000e+01,neutral
'fixed_3 Neutrali_48',9.000000e+01,neutral
'fixed_8 Neutrali_91',2.110000e+02,neutral
'fixed_5 Pyktis_13',2.040000e+02,anger
'fixed_8 Neutrali_92',7.500000e+01,neutral
'fixed_10 Dziaugsmas_30',8.000000e+01,joy
'fixed_8 Neutrali_93',7.800000e+01,neutral
'fixed_8 Neutrali_94',2.850000e+02,neutral
'fixed_3 Neutrali_49',7.800000e+01,neutral
'fixed_8 Neutrali_95',8.600000e+01,neutral
'fixed_5 Pyktis_14',5.300000e+01,anger
'fixed_10 Dziaugsmas_31',1.870000e+02,joy
'fixed_3 Neutrali_50',2.500000e+01,neutral
'fixed_8 Neutrali_96',1.650000e+02,neutral
'fixed_10 Dziaugsmas_32',1.170000e+02,joy
'fixed_8 Neutrali_97',3.440000e+02,neutral
'fixed_3 Neutrali_51',5.900000e+01,neutral
'fixed_10 Dziaugsmas_33',2.250000e+02,joy
'fixed_5 Pyktis_15',1.830000e+02,anger
'fixed_3 Neutrali_52',1.510000e+02,neutral
'fixed_8 Neutrali_98',3.900000e+01,neutral
'fixed_10 Dziaugsmas_34',3.170000e+02,joy
'fixed_8 Neutrali_99',3.550000e+02,neutral
'fixed_10 Dziaugsmas_35',1.430000e+02,joy
'fixed_8 Pyktis_02',1.240000e+02,anger
'fixed_8 Pyktis_03',8.200000e+01,anger
'fixed_10 Dziaugsmas_36',6.400000e+01,joy
'fixed_5 Pyktis_16',7.400000e+01,anger
'fixed_8 Pyktis_04',2.500000e+02,anger
'fixed_10 Dziaugsmas_37',1.660000e+02,joy
'fixed_3 Neutrali_53',3.100000e+01,neutral
'fixed_5 Pyktis_17',8.600000e+01,anger
'fixed_8 Pyktis_05',7.100000e+01,anger
'fixed_3 Neutrali_54',2.280000e+02,neutral
'fixed_3 Neutrali_55',5.900000e+01,neutral
'fixed_8 Pyktis_06',1.710000e+02,anger
'fixed_8 Pyktis_07',2.640000e+02,anger
'fixed_5 Pyktis_18',2.110000e+02,anger
'fixed_10 Dziaugsmas_38',9.200000e+01,joy
'fixed_8 Pyktis_08',5.300000e+01,anger
'fixed_10 Dziaugsmas_39',2.680000e+02,joy
'fixed_3 Neutrali_56',4.700000e+01,neutral
'fixed_8 Pyktis_09',1.610000e+02,anger
'fixed_5 Pyktis_19',1.540000e+02,anger
'fixed_3 Neutrali_57',1.440000e+02,neutral
'fixed_10 Dziaugsmas_40',7.000000e+01,joy
'fixed_5 Pyktis_20',1.920000e+02,anger
'fixed_10 Dziaugsmas_41',2.960000e+02,joy
'fixed_8 Pyktis_10',1.330000e+02,anger
'fixed_10 Dziaugsmas_42',1.660000e+02,joy
'fixed_3 Neutrali_58',2.480000e+02,neutral
'fixed_5 Pyktis_21',2.240000e+02,anger
'fixed_8 Pyktis_100',2.700000e+02,anger
'fixed_5 Pyktis_22',2.060000e+02,anger
'fixed_10 Dziaugsmas_43',2.430000e+02,joy
'fixed_3 Neutrali_59',1.690000e+02,neutral
'fixed_10 Dziaugsmas_44',1.990000e+02,joy
'fixed_3 Neutrali_60',4.100000e+01,neutral
'fixed_8 Pyktis_11',2.000000e+01,anger
'fixed_5 Pyktis_23',8.200000e+01,anger
'fixed_10 Dziaugsmas_45',1.970000e+02,joy
'fixed_10 Dziaugsmas_46',1.880000e+02,joy
'fixed_5 Pyktis_24',2.850000e+02,anger
'fixed_3 Neutrali_61',2.600000e+01,neutral
'fixed_10 Dziaugsmas_47',6.400000e+01,joy
'fixed_10 Dziaugsmas_48',2.400000e+02,joy
'fixed_3 Neutrali_62',2.390000e+02,neutral
'fixed_5 Pyktis_25',9.300000e+01,anger
'fixed_8 Pyktis_12',2.050000e+02,anger
'fixed_5 Pyktis_26',3.700000e+01,anger
'fixed_3 Neutrali_63',5.900000e+01,neutral
'fixed_10 Dziaugsmas_49',1.350000e+02,joy
'fixed_8 Pyktis_13',1.070000e+02,anger
'fixed_10 Dziaugsmas_50',2.090000e+02,joy
'fixed_5 Pyktis_27',1.330000e+02,anger
'fixed_10 Dziaugsmas_51',4.600000e+01,joy
'fixed_5 Pyktis_28',1.080000e+02,anger
'fixed_8 Pyktis_14',4.300000e+01,anger
'fixed_3 Neutrali_64',5.700000e+01,neutral
'fixed_10 Dziaugsmas_52',2.790000e+02,joy
'fixed_8 Pyktis_15',1.770000e+02,anger
'fixed_3 Neutrali_65',8.400000e+01,neutral
'fixed_10 Dziaugsmas_53',3.600000e+01,joy
'fixed_5 Pyktis_29',1.260000e+02,anger
'fixed_8 Pyktis_16',6.300000e+01,anger
'fixed_5 Pyktis_30',2.190000e+02,anger
'fixed_10 Dziaugsmas_54',2.270000e+02,joy
'fixed_3 Neutrali_66',8.600000e+01,neutral
'fixed_3 Neutrali_67',9.400000e+01,neutral
'fixed_8 Pyktis_17',5.400000e+01,anger
'fixed_10 Dziaugsmas_55',8.700000e+01,joy
'fixed_5 Pyktis_31',2.070000e+02,anger
'fixed_3 Neutrali_68',2.900000e+01,neutral
'fixed_8 Pyktis_18',2.230000e+02,anger
'fixed_10 Dziaugsmas_56',8.500000e+01,joy
'fixed_10 Dziaugsmas_57',3.080000e+02,joy
'fixed_3 Neutrali_69',2.600000e+02,neutral
'fixed_5 Pyktis_32',6.800000e+01,anger
'fixed_10 Dziaugsmas_58',3.860000e+02,joy
'fixed_3 Neutrali_70',7.200000e+01,neutral
'fixed_10 Dziaugsmas_59',2.860000e+02,joy
'fixed_3 Neutrali_71',7.300000e+01,neutral
'fixed_8 Pyktis_19',1.910000e+02,anger
'fixed_3 Neutrali_72',1.250000e+02,neutral
'fixed_5 Pyktis_33',1.370000e+02,anger
'fixed_5 Pyktis_34',3.160000e+02,anger
'fixed_10 Dziaugsmas_60',6.900000e+01,joy
'fixed_10 Dziaugsmas_61',5.800000e+01,joy
'fixed_8 Pyktis_20',1.720000e+02,anger
'fixed_10 Dziaugsmas_62',2.150000e+02,joy
'fixed_5 Pyktis_35',1.420000e+02,anger
'fixed_8 Pyktis_21',1.140000e+02,anger
'fixed_3 Neutrali_73',5.400000e+01,neutral
'fixed_10 Dziaugsmas_63',1.550000e+02,joy
'fixed_3 Neutrali_74',9.100000e+01,neutral
'fixed_10 Dziaugsmas_64',1.080000e+02,joy
'fixed_3 Neutrali_75',7.200000e+01,neutral
'fixed_5 Pyktis_36',4.300000e+01,anger
'fixed_8 Pyktis_22',7.000000e+01,anger
'fixed_10 Dziaugsmas_65',2.170000e+02,joy
'fixed_3 Neutrali_76',2.950000e+02,neutral
'fixed_8 Pyktis_23',8.900000e+01,anger
'fixed_10 Dziaugsmas_66',1.130000e+02,joy
'fixed_10 Dziaugsmas_67',2.070000e+02,joy
'fixed_3 Neutrali_77',8.400000e+01,neutral
'fixed_10 Dziaugsmas_68',3.030000e+02,joy
'fixed_3 Neutrali_78',4.700000e+01,neutral
'fixed_3 Neutrali_79',1.150000e+02,neutral
'fixed_5 Pyktis_37',1.550000e+02,anger
'fixed_10 Dziaugsmas_69',3.820000e+02,joy
'fixed_3 Neutrali_80',1.610000e+02,neutral
'fixed_5 Pyktis_38',2.360000e+02,anger
'fixed_3 Neutrali_81',1.800000e+02,neutral
'fixed_8 Pyktis_24',3.000000e+02,anger
'fixed_10 Dziaugsmas_70',7.300000e+01,joy
'fixed_3 Neutrali_82',7.300000e+01,neutral
'fixed_3 Neutrali_83',8.900000e+01,neutral
'fixed_8 Pyktis_25',7.500000e+01,anger
'fixed_3 Neutrali_84',3.700000e+01,neutral
'fixed_5 Pyktis_39',2.440000e+02,anger
'fixed_10 Dziaugsmas_71',3.080000e+02,joy
'fixed_3 Neutrali_85',3.380000e+02,neutral
'fixed_10 Dziaugsmas_72',1.180000e+02,joy
'fixed_5 Pyktis_40',6.100000e+01,anger
'fixed_3 Neutrali_86',1.570000e+02,neutral
'fixed_8 Pyktis_26',2.250000e+02,anger
'fixed_10 Dziaugsmas_73',1.300000e+02,joy
'fixed_5 Pyktis_41',9.300000e+01,anger
'fixed_8 Pyktis_27',2.640000e+02,anger
'fixed_10 Dziaugsmas_74',2.970000e+02,joy
'fixed_5 Pyktis_42',4.200000e+01,anger
'fixed_3 Neutrali_87',6.700000e+01,neutral
'fixed_8 Pyktis_28',1.590000e+02,anger
'fixed_10 Dziaugsmas_75',3.000000e+02,joy
'fixed_3 Neutrali_88',1.540000e+02,neutral
'fixed_8 Pyktis_29',9.200000e+01,anger
'fixed_10 Dziaugsmas_76',2.720000e+02,joy
'fixed_5 Pyktis_43',7.600000e+01,anger
'fixed_8 Pyktis_30',2.370000e+02,anger
'fixed_5 Pyktis_44',1.810000e+02,anger
'fixed_8 Pyktis_31',2.030000e+02,anger
'fixed_10 Dziaugsmas_77',1.330000e+02,joy
'fixed_3 Neutrali_89',1.360000e+02,neutral
'fixed_5 Pyktis_45',1.580000e+02,anger
'fixed_10 Dziaugsmas_78',5.500000e+01,joy
'fixed_3 Neutrali_90',4.000000e+01,neutral
'fixed_8 Pyktis_32',5.900000e+01,anger
'fixed_5 Pyktis_46',1.300000e+02,anger
'fixed_3 Neutrali_91',1.550000e+02,neutral
'fixed_10 Dziaugsmas_79',1.540000e+02,joy
'fixed_5 Pyktis_47',4.700000e+01,anger
'fixed_8 Pyktis_33',1.710000e+02,anger
'fixed_10 Dziaugsmas_80',2.410000e+02,joy
'fixed_8 Pyktis_34',5.800000e+01,anger
'fixed_3 Neutrali_92',5.800000e+01,neutral
'fixed_10 Dziaugsmas_81',2.180000e+02,joy
'fixed_10 Dziaugsmas_82',1.070000e+02,joy
'fixed_8 Pyktis_35',5.300000e+01,anger
'fixed_8 Pyktis_36',3.100000e+01,anger
'fixed_10 Dziaugsmas_83',1.710000e+02,joy
'fixed_3 Neutrali_93',7.900000e+01,neutral
'fixed_8 Pyktis_37',1.570000e+02,anger
'fixed_8 Pyktis_38',1.030000e+02,anger
'fixed_5 Pyktis_48',2.500000e+01,anger
'fixed_10 Dziaugsmas_84',3.030000e+02,joy
'fixed_3 Neutrali_94',2.060000e+02,neutral
'fixed_8 Pyktis_39',1.120000e+02,anger
'fixed_3 Neutrali_95',8.900000e+01,neutral
'fixed_10 Dziaugsmas_85',4.250000e+02,joy
'fixed_8 Pyktis_40',6.700000e+01,anger
'fixed_5 Pyktis_49',8.000000e+01,anger
'fixed_10 Dziaugsmas_86',2.600000e+02,joy
'fixed_3 Neutrali_96',1.630000e+02,neutral
'fixed_8 Pyktis_41',9.200000e+01,anger
'fixed_10 Dziaugsmas_87',1.510000e+02,joy
'fixed_3 Neutrali_97',2.560000e+02,neutral
'fixed_8 Pyktis_42',1.730000e+02,anger
'fixed_8 Pyktis_43',8.200000e+01,anger
'fixed_10 Dziaugsmas_88',1.670000e+02,joy
'fixed_3 Neutrali_98',4.200000e+01,neutral
'fixed_5 Pyktis_50',1.190000e+02,anger
'fixed_10 Dziaugsmas_89',2.300000e+02,joy
'fixed_5 Pyktis_51',1.420000e+02,anger
'fixed_8 Pyktis_44',1.620000e+02,anger
'fixed_10 Dziaugsmas_90',1.550000e+02,joy
'fixed_3 Neutrali_99',3.600000e+01,neutral
'fixed_8 Pyktis_45',2.130000e+02,anger
'fixed_10 Dziaugsmas_91',1.930000e+02,joy
'fixed_5 Pyktis_52',2.230000e+02,anger
'fixed_3 Pyktis_01',1.320000e+02,anger
'fixed_10 Dziaugsmas_92',1.090000e+02,joy
'fixed_3 Pyktis_02',2.530000e+02,anger
'fixed_10 Dziaugsmas_93',1.100000e+02,joy
'fixed_8 Pyktis_46',1.340000e+02,anger
'fixed_8 Pyktis_47',4.300000e+01,anger
'fixed_10 Dziaugsmas_94',2.280000e+02,joy
'fixed_3 Pyktis_03',3.800000e+01,anger
'fixed_8 Pyktis_48',1.550000e+02,anger
'fixed_10 Dziaugsmas_95',1.470000e+02,joy
'fixed_5 Pyktis_53',3.160000e+02,anger
'fixed_10 Dziaugsmas_96',1.350000e+02,joy
'fixed_3 Pyktis_04',1.180000e+02,anger
'fixed_5 Pyktis_54',2.550000e+02,anger
'fixed_8 Pyktis_49',7.200000e+01,anger
'fixed_3 Pyktis_05',2.820000e+02,anger
'fixed_5 Pyktis_55',7.100000e+01,anger
'fixed_10 Dziaugsmas_97',3.140000e+02,joy
'fixed_3 Pyktis_06',2.340000e+02,anger
'fixed_5 Pyktis_56',5.400000e+01,anger
'fixed_8 Pyktis_50',1.040000e+02,anger
'fixed_10 Dziaugsmas_98',8.600000e+01,joy
'fixed_3 Pyktis_07',1.640000e+02,anger
'fixed_10 Dziaugsmas_99',1.040000e+02,joy
'fixed_10 Liudesys_01',4.290000e+02,sadness
'fixed_3 Pyktis_08',9.900000e+01,anger
'fixed_8 Pyktis_51',1.830000e+02,anger
'fixed_8 Pyktis_52',1.460000e+02,anger
'fixed_8 Pyktis_53',2.450000e+02,anger
'fixed_10 Liudesys_02',2.410000e+02,sadness
'fixed_3 Pyktis_09',1.490000e+02,anger
'fixed_10 Liudesys_03',1.540000e+02,sadness
'fixed_3 Pyktis_10',9.700000e+01,anger
'fixed_5 Pyktis_57',2.290000e+02,anger
'fixed_10 Liudesys_04',4.020000e+02,sadness
'fixed_8 Pyktis_54',2.100000e+02,anger
'fixed_8 Pyktis_55',5.100000e+01,anger
'fixed_5 Pyktis_58',2.800000e+02,anger
'fixed_3 Pyktis_100',2.730000e+02,anger
'fixed_3 Pyktis_11',2.400000e+01,anger
'fixed_8 Pyktis_56',1.400000e+02,anger
'fixed_8 Pyktis_57',2.060000e+02,anger
'fixed_8 Pyktis_58',2.740000e+02,anger
'fixed_10 Liudesys_05',9.900000e+01,sadness
'fixed_3 Pyktis_12',2.480000e+02,anger
'fixed_3 Pyktis_13',1.130000e+02,anger
'fixed_5 Pyktis_59',1.820000e+02,anger
'fixed_8 Pyktis_59',2.250000e+02,anger
'fixed_10 Liudesys_06',1.600000e+02,sadness
'fixed_8 Pyktis_60',1.390000e+02,anger
'fixed_3 Pyktis_14',4.100000e+01,anger
'fixed_5 Pyktis_60',1.480000e+02,anger
'fixed_8 Pyktis_61',9.100000e+01,anger
'fixed_3 Pyktis_15',2.060000e+02,anger
'fixed_10 Liudesys_07',2.170000e+02,sadness
'fixed_5 Pyktis_61',3.400000e+01,anger
'fixed_8 Pyktis_62',2.440000e+02,anger
'fixed_3 Pyktis_16',1.130000e+02,anger
'fixed_5 Pyktis_62',2.170000e+02,anger
'fixed_3 Pyktis_17',7.100000e+01,anger
'fixed_8 Pyktis_63',5.600000e+01,anger
'fixed_5 Pyktis_63',7.000000e+01,anger
'fixed_3 Pyktis_18',4.500000e+01,anger
'fixed_10 Liudesys_08',1.100000e+02,sadness
'fixed_3 Pyktis_19',2.550000e+02,anger
'fixed_8 Pyktis_64',6.000000e+01,anger
'fixed_10 Liudesys_09',7.500000e+01,sadness
'fixed_3 Pyktis_20',2.090000e+02,anger
'fixed_8 Pyktis_65',1.890000e+02,anger
'fixed_10 Liudesys_10',1.060000e+02,sadness
'fixed_5 Pyktis_64',7.600000e+01,anger
'fixed_8 Pyktis_66',6.700000e+01,anger
'fixed_3 Pyktis_21',4.100000e+01,anger
'fixed_10 Liudesys_11',4.000000e+01,sadness
'fixed_3 Pyktis_22',2.140000e+02,anger
'fixed_10 Liudesys_12',4.100000e+02,sadness
'fixed_5 Pyktis_65',1.040000e+02,anger
'fixed_8 Pyktis_67',8.900000e+01,anger
'fixed_3 Pyktis_23',7.100000e+01,anger
'fixed_10 Liudesys_13',2.020000e+02,sadness
'fixed_8 Pyktis_68',2.740000e+02,anger
'fixed_5 Pyktis_66',8.000000e+01,anger
'fixed_3 Pyktis_24',3.060000e+02,anger
'fixed_10 Liudesys_14',1.510000e+02,sadness
'fixed_5 Pyktis_67',2.050000e+02,anger
'fixed_3 Pyktis_25',9.800000e+01,anger
'fixed_8 Pyktis_69',3.130000e+02,anger
'fixed_8 Pyktis_70',1.440000e+02,anger
'fixed_3 Pyktis_26',3.200000e+01,anger
'fixed_5 Pyktis_68',2.540000e+02,anger
'fixed_10 Liudesys_15',3.030000e+02,sadness
'fixed_5 Pyktis_69',2.640000e+02,anger
'fixed_8 Pyktis_71',2.290000e+02,anger
'fixed_8 Pyktis_72',6.200000e+01,anger
'fixed_3 Pyktis_27',1.790000e+02,anger
'fixed_10 Liudesys_16',9.400000e+01,sadness
'fixed_5 Pyktis_70',7.900000e+01,anger
'fixed_3 Pyktis_28',1.160000e+02,anger
'fixed_8 Pyktis_73',2.660000e+02,anger
'fixed_10 Liudesys_17',7.800000e+01,sadness
'fixed_3 Pyktis_29',2.520000e+02,anger
'fixed_10 Liudesys_18',6.300000e+01,sadness
'fixed_8 Pyktis_74',2.640000e+02,anger
'fixed_5 Pyktis_71',2.980000e+02,anger
'fixed_3 Pyktis_30',5.600000e+01,anger
'fixed_10 Liudesys_19',1.960000e+02,sadness
'fixed_8 Pyktis_75',6.000000e+01,anger
'fixed_8 Pyktis_76',2.380000e+02,anger
'fixed_3 Pyktis_31',2.500000e+01,anger
'fixed_10 Liudesys_20',2.780000e+02,sadness
'fixed_5 Pyktis_72',2.420000e+02,anger
'fixed_3 Pyktis_32',1.700000e+01,anger
'fixed_8 Pyktis_77',4.900000e+01,anger
'fixed_10 Liudesys_21',2.780000e+02,sadness
'fixed_5 Pyktis_73',2.990000e+02,anger
'fixed_3 Pyktis_33',1.360000e+02,anger
'fixed_10 Liudesys_22',3.960000e+02,sadness
'fixed_8 Pyktis_78',3.700000e+01,anger
'fixed_3 Pyktis_34',2.880000e+02,anger
'fixed_10 Liudesys_23',1.630000e+02,sadness
'fixed_5 Pyktis_74',2.820000e+02,anger
'fixed_8 Pyktis_79',2.770000e+02,anger
'fixed_3 Pyktis_35',5.400000e+01,anger
'fixed_10 Liudesys_24',4.380000e+02,sadness
'fixed_5 Pyktis_75',2.820000e+02,anger
'fixed_3 Pyktis_36',3.100000e+01,anger
'fixed_8 Pyktis_80',2.140000e+02,anger
'fixed_3 Pyktis_37',7.800000e+01,anger
'fixed_5 Pyktis_76',2.900000e+02,anger
'fixed_10 Liudesys_25',2.000000e+02,sadness
'fixed_8 Pyktis_81',1.600000e+02,anger
'fixed_10 Liudesys_26',1.120000e+02,sadness
'fixed_8 Pyktis_82',6.900000e+01,anger
'fixed_3 Pyktis_38',2.600000e+01,anger
'fixed_10 Liudesys_27',2.980000e+02,sadness
'fixed_8 Pyktis_83',3.260000e+02,anger
'fixed_8 Pyktis_84',3.600000e+01,anger
'fixed_3 Pyktis_39',2.330000e+02,anger
'fixed_3 Pyktis_40',1.160000e+02,anger
'fixed_5 Pyktis_77',2.920000e+02,anger
'fixed_8 Pyktis_85',1.260000e+02,anger
'fixed_10 Liudesys_28',2.400000e+02,sadness
'fixed_3 Pyktis_41',2.920000e+02,anger
'fixed_10 Liudesys_29',2.010000e+02,sadness
'fixed_10 Liudesys_30',1.580000e+02,sadness
'fixed_5 Pyktis_78',5.400000e+01,anger
'fixed_8 Pyktis_86',2.440000e+02,anger
'fixed_8 Pyktis_87',2.890000e+02,anger
'fixed_3 Pyktis_42',3.200000e+01,anger
'fixed_5 Pyktis_79',1.330000e+02,anger
'fixed_8 Pyktis_88',1.380000e+02,anger
'fixed_10 Liudesys_31',3.800000e+02,sadness
'fixed_10 Liudesys_32',1.570000e+02,sadness
'fixed_8 Pyktis_89',1.960000e+02,anger
'fixed_5 Pyktis_80',2.540000e+02,anger
'fixed_3 Pyktis_43',1.050000e+02,anger
'fixed_10 Liudesys_33',8.000000e+01,sadness
